Gene Name	UniProt ID	Peptide Name	ENZYME ID
Cre02.g083100	A0A2K3E0P5	Cre02.g083100.t1.2	
Cre02.g142707	A0A2K3E4F2	Cre02.g142707.t1.1	
Cre02.g118350	A0A2K3E3J3	Cre02.g118350.t1.1	
Cre02.g105200	A8I478	Cre02.g105200.t1.2	
Cre02.g075100	A0A2K3E078	Cre02.g075100.t1.2	
Cre02.g075100	A0A2K3E078	Cre02.g075100.t2.1	
Cre02.g142667	A0A2K3E4F1	Cre02.g142667.t1.1	
Cre02.g117400	A0A2K3E3F0	Cre02.g117400.t1.1	
Cre02.g093950	A0A2K3E1F3	Cre02.g093950.t1.2	2.7.4.22
Cre02.g095039	A0A2K3E1F6	Cre02.g095039.t1.1	
Cre02.g095039	A0A2K3E1F6	Cre02.g095039.t2.1	
Cre02.g090451	A0A2K3E141	Cre02.g090451.t1.1	
Cre02.g117000	A0A2K3E3D4	Cre02.g117000.t1.1	4.6.1.2
Cre02.g108300	A0A2K3E2T5	Cre02.g108300.t1.1	
Cre02.g086750	A0A2K3E0Y0	Cre02.g086750.t1.1	3.1.3.48
Cre02.g086750	A0A2K3E113	Cre02.g086750.t2.1	3.1.3.48
Cre02.g100350	A0A2K3E289	Cre02.g100350.t1.2	
Cre02.g095136	A0A2K3E1U4	Cre02.g095136.t1.1	
Cre02.g094600	A0A2K3E1H0	Cre02.g094600.t1.1	
Cre02.g076400	A8IA47	Cre02.g076400.t1.2	
Cre02.g079351	A0A2K3E0D9	Cre02.g079351.t1.1	
Cre02.g079850	A0A2K3E0F1	Cre02.g079850.t1.1	2.7.7.7
Cre02.g096750	A0A2K3E201	Cre02.g096750.t1.2	
Cre02.g104750	A0A2K3E2I5	Cre02.g104750.t1.1	2.7.11.1
Cre02.g144450	A8J0T8	Cre02.g144450.t1.2	
Cre02.g101200	A0A2K3E2B4	Cre02.g101200.t1.2	
Cre02.g142446	A0A2K3E4E8	Cre02.g142446.t1.1	
Cre02.g119700	A0A2K3E3L8	Cre02.g119700.t1.1	3.2.1.23
Cre02.g080050	A0A2K3E0H8	Cre02.g080050.t1.2	
Cre02.g088200	O48949	Cre02.g088200.t1.2	5.3.4.1
Cre02.g143350	A0A2K3E413	Cre02.g143350.t1.1	3.1.4.17
Cre02.g091150	A0A2K3E191	Cre02.g091150.t1.1	
Cre02.g110650	A0A2K3E2W2	Cre02.g110650.t1.2	
Cre02.g095043	A0A2K3E1J0	Cre02.g095043.t1.1	
Cre02.g115850	A0A2K3E399	Cre02.g115850.t1.2	
Cre02.g074758	A0A2K3E041	Cre02.g074758.t1.1	4.6.1.2
Cre02.g074758	A0A2K3E041	Cre02.g074758.t2.1	4.6.1.2
Cre02.g141386	A0A2K3E487	Cre02.g141386.t1.1	3.6.4.12
Cre02.g112150	A0A2K3E2Z7	Cre02.g112150.t1.2	3.1.1.5
Cre02.g081300	A0A2K3E0I0	Cre02.g081300.t1.1	
Cre02.g114450	A8I2V7	Cre02.g114450.t1.2	
Cre02.g143547	A0A2K3E4K5	Cre02.g143547.t1.1	
Cre02.g094650	A0A2K3E1I1	Cre02.g094650.t1.2	
Cre02.g085650	A0A2K3E0U9	Cre02.g085650.t1.1	
Cre02.g114800	A8I2U5	Cre02.g114800.t1.2	
Cre02.g085400	A0A2K3E0V5	Cre02.g085400.t1.1	
Cre02.g107000	A0A2K3E2P8	Cre02.g107000.t1.1	2.7.11.22
Cre02.g107000	A0A2K3E2P8	Cre02.g107000.t1.1	2.7.11.23
Cre02.g111250	A0A2K3E319	Cre02.g111250.t1.2	
Cre02.g080750	A0A2K3E0L3	Cre02.g080750.t1.2	
Cre02.g088250	A0A2K3E123	Cre02.g088250.t1.2	2.3.1.39
Cre02.g107400	A0A2K3E2R4	Cre02.g107400.t1.1	
Cre02.g107400	A0A2K3E2Q9	Cre02.g107400.t2.1	
Cre02.g107400	A0A2K3E2Q2	Cre02.g107400.t3.1	
Cre02.g102350	A8I4N9	Cre02.g102350.t1.2	
Cre02.g112333	A0A2K3E327	Cre02.g112333.t1.1	2.7.11.1
Cre02.g092400	A0A2K3E1D1	Cre02.g092400.t1.1	
Cre02.g114700	A8I2U9	Cre02.g114700.t1.2	5.2.1.8
Cre02.g100533	A0A2K3E287	Cre02.g100533.t1.1	
Cre02.g105100	A0A2K3E2J5	Cre02.g105100.t1.2	
Cre02.g141351	A0A2K3E454	Cre02.g141351.t1.1	
Cre02.g145550	A0A2K3E3Y0	Cre02.g145550.t1.2	
Cre02.g080950	A8I7V6	Cre02.g080950.t1.2	
Cre02.g103800	A0A2K3E2G5	Cre02.g103800.t1.1	
Cre02.g106800	A0A2K3E2M4	Cre02.g106800.t1.2	
Cre02.g145850	A8J0X0	Cre02.g145850.t1.2	
Cre02.g095146	A8JEG6	Cre02.g095146.t1.1	
Cre02.g098100	A0A2K3E231	Cre02.g098100.t1.2	6.3.2.19
Cre02.g113376	A0A2K3E346	Cre02.g113376.t1.1	
Cre02.g144550	A0A2K3E404	Cre02.g144550.t1.2	
Cre02.g144005	A0A2K3E3X9	Cre02.g144005.t1.1	2.3.1.43
Cre02.g086000	A0A2K3E0X7	Cre02.g086000.t1.1	3.1.6.1
Cre02.g107650	A0A2K3E2P5	Cre02.g107650.t1.2	
Cre02.g093450	A8I9H5	Cre02.g093450.t1.2	4.1.2.13
Cre02.g093500	A0A2K3E1H5	Cre02.g093500.t1.2	
Cre02.g093500	A0A2K3E1H5	Cre02.g093500.t2.1	
Cre02.g096850	A0A2K3E232	Cre02.g096850.t1.2	
Cre02.g088551	A0A2K3E126	Cre02.g088551.t1.1	
Cre02.g082800	A0A2K3E0M3	Cre02.g082800.t1.2	
Cre02.g119500	A0A2K3E3P3	Cre02.g119500.t1.1	
Cre02.g083000	A0A2K3E0N5	Cre02.g083000.t1.2	
Cre02.g116400	A8I2N3	Cre02.g116400.t1.1	
Cre02.g091600	A0A2K3E169	Cre02.g091600.t1.1	
Cre02.g147302	A0A2K3E3U1	Cre02.g147302.t1.1	2.6.1.1
Cre02.g147302	A0A2K3E3U1	Cre02.g147302.t1.1	2.6.1.78
Cre02.g147302	A0A2K3E3U1	Cre02.g147302.t1.1	2.6.1.79
Cre02.g081500	A0A2K3E0K1	Cre02.g081500.t1.2	
Cre02.g073300	A0A2K3DZY5	Cre02.g073300.t1.1	3.4.24.59
Cre02.g098600	A0A2K3E262	Cre02.g098600.t1.1	2.7.11.1
Cre02.g098600	A0A2K3E262	Cre02.g098600.t1.1	2.7.10.2
Cre02.g098600	A0A2K3E270	Cre02.g098600.t2.1	2.7.11.1
Cre02.g098600	A0A2K3E270	Cre02.g098600.t2.1	2.7.10.2
Cre02.g076050	A0A2K3E082	Cre02.g076050.t1.2	
Cre02.g100300	A0A2K3E283	Cre02.g100300.t1.1	2.7.1.67
Cre02.g111526	A0A2K3E306	Cre02.g111526.t1.1	
Cre02.g140941	A0A2K3E444	Cre02.g140941.t1.1	
Cre02.g111500	A0A2K3E304	Cre02.g111500.t1.1	2.7.11.22
Cre02.g111500	A0A2K3E304	Cre02.g111500.t2.1	2.7.11.22
Cre02.g086050	A0A2K3E0W3	Cre02.g086050.t1.1	4.2.1.70
Cre02.g086050	A0A2K3E0W3	Cre02.g086050.t1.1	5.4.99.12
Cre02.g086050	A0A2K3E0W3	Cre02.g086050.t1.1	5.4.99.45
Cre02.g117200	A0A2K3E3G4	Cre02.g117200.t1.2	3.2.1.23
Cre02.g095294	A0A2K3E1W5	Cre02.g095294.t1.2	2.7.11.1
Cre02.g099550	A0A2K3E252	Cre02.g099550.t1.1	2.7.11.1
Cre02.g145000	A0A2K3E3V8	Cre02.g145000.t1.1	
Cre02.g074900	A0A2K3E038	Cre02.g074900.t1.1	
Cre02.g141666	A0A2K3E4C1	Cre02.g141666.t1.1	2.7.11.1
Cre02.g141666	A0A2K3E492	Cre02.g141666.t2.1	2.7.11.1
Cre02.g097150	A0A2K3E223	Cre02.g097150.t1.2	
Cre02.g117850	A0A2K3E3G0	Cre02.g117850.t1.2	3.4.19.12
Cre02.g074250	A0A2K3E018	Cre02.g074250.t1.1	
Cre02.g094100	A8I9L1	Cre02.g094100.t1.2	1.8.1.8
Cre02.g076800	A8IA67	Cre02.g076800.t1.2	1.3.1.70
Cre02.g088800	A0A2K3E140	Cre02.g088800.t1.2	
Cre02.g095115	A0A2K3E1N1	Cre02.g095115.t1.1	
Cre02.g115300	A0A2K3E388	Cre02.g115300.t1.1	
Cre02.g107900	A0A2K3E2S6	Cre02.g107900.t1.2	
Cre02.g147000	A0A2K3E3P8	Cre02.g147000.t1.1	
Cre02.g112900	A0A2K3E340	Cre02.g112900.t1.2	
Cre02.g119600	A0A2K3E3J1	Cre02.g119600.t1.2	4.1.1.65
Cre02.g108450	A8I3Q0	Cre02.g108450.t1.2	
Cre02.g095049	A0A2K3E1G5	Cre02.g095049.t1.1	
Cre02.g116500	A0A2K3E3E4	Cre02.g116500.t1.1	3.4.16.5
Cre02.g089850	A0A2K3E176	Cre02.g089850.t1.2	
Cre02.g089850	A0A2K3E160	Cre02.g089850.t2.1	
Cre02.g089750	A0A2K3E159	Cre02.g089750.t1.2	
Cre02.g141526	A0A2K3E4A8	Cre02.g141526.t1.1	
Cre02.g106850	A8I3Y8	Cre02.g106850.t1.2	
Cre02.g094300	A0A2K3E1J5	Cre02.g094300.t1.2	1.5.5.1
Cre02.g074600	A8I9X2	Cre02.g074600.t1.1	
Cre02.g099950	A0A2K3E296	Cre02.g099950.t1.2	3.4.19.12
Cre02.g099950	A0A2K3E296	Cre02.g099950.t1.2	3.4.22.69
Cre02.g074350	A0A2K3E049	Cre02.g074350.t1.1	
Cre02.g113400	B1B601	Cre02.g113400.t1.2	
Cre02.g086400	A0A2K3E0Z9	Cre02.g086400.t1.2	
Cre02.g095051	A0A2K3E1K6	Cre02.g095051.t1.1	
Cre02.g103150	A0A2K3E2F6	Cre02.g103150.t1.1	
Cre02.g078316	A0A2K3E0C0	Cre02.g078316.t1.2	
Cre02.g143347	A0A2K3E4K1	Cre02.g143347.t1.1	
Cre02.g143347	A0A2K3E4Q4	Cre02.g143347.t2.1	
Cre02.g082400	A0A2K3E0M9	Cre02.g082400.t1.1	3.4.19.12
Cre02.g077350	A0A2K3E0A8	Cre02.g077350.t1.2	1.1.1.23
Cre02.g103600	A0A2K3E2G4	Cre02.g103600.t1.1	
Cre02.g088750	A0A2K3E138	Cre02.g088750.t1.2	2.7.11.1
Cre02.g143007	A0A2K3E4H4	Cre02.g143007.t1.1	
Cre02.g143052	A0A2K3E412	Cre02.g143052.t1.1	
Cre02.g104950	A0A2K3E2L9	Cre02.g104950.t1.1	
Cre02.g103300	A0A2K3E2F5	Cre02.g103300.t1.1	
Cre02.g116900	A0A2K3E3D2	Cre02.g116900.t1.2	
Cre02.g116900	A0A2K3E3F8	Cre02.g116900.t2.1	
Cre02.g075600	A0A2K3E081	Cre02.g075600.t1.1	2.7.7.6
Cre02.g083600	A8I882	Cre02.g083600.t2.1	
Cre02.g083600	A8I882	Cre02.g083600.t1.2	
Cre02.g093252	A0A2K3E1A1	Cre02.g093252.t1.1	
Cre02.g095065	A0A2K3E1L2	Cre02.g095065.t1.1	
Cre02.g146600	A0A2K3E3P6	Cre02.g146600.t1.2	
Cre02.g084650	A0A2K3E0S6	Cre02.g084650.t1.2	
Cre02.g083500	A0A2K3E0Q2	Cre02.g083500.t1.2	1.14.13.114
Cre02.g093750	A0A2K3E1G0	Cre02.g093750.t1.2	1.8.1.8
Cre02.g095036	A0A2K3E1J9	Cre02.g095036.t1.1	
Cre02.g142887	A0A2K3E4G4	Cre02.g142887.t1.1	
Cre02.g095700	A8I2F1	Cre02.g095700.t1.2	
Cre02.g095100	A0A2K3E1W4	Cre02.g095100.t1.1	1.4.3.5
Cre02.g144802	A0A2K3E3S8	Cre02.g144802.t1.1	3.6.4.13
Cre02.g095122	A0A2K3E1T2	Cre02.g095122.t1.1	5.2.1.8
Cre02.g146050	A0A2K3E3R4	Cre02.g146050.t1.2	2.3.1.9
Cre02.g078600	Q27YU6	Cre02.g078600.t1.2	
Cre02.g101786	A0A2K3E2B7	Cre02.g101786.t1.2	
Cre02.g074511	A8I9W8	Cre02.g074511.t1.1	
Cre02.g102700	A0A2K3E2E8	Cre02.g102700.t1.1	
Cre02.g099452	A0A2K3E266	Cre02.g099452.t1.1	
Cre02.g141266	A0A2K3E489	Cre02.g141266.t1.1	
Cre02.g144734	A0A2K3E3U0	Cre02.g144734.t1.2	
Cre02.g110150	A0A2K3E2Y5	Cre02.g110150.t1.2	
Cre02.g092000	A0A2K3E1C0	Cre02.g092000.t1.1	3.4.21.108
Cre02.g116150	A0A2K3E3B3	Cre02.g116150.t1.1	2.4.1.232
Cre02.g106750	A0A2K3E2Q3	Cre02.g106750.t1.2	
Cre02.g141966	A0A2K3E4I2	Cre02.g141966.t1.1	2.7.11.1
Cre02.g141966	A0A2K3E4I2	Cre02.g141966.t1.1	2.7.10.2
Cre02.g141966	A0A2K3E4D6	Cre02.g141966.t2.1	2.7.11.1
Cre02.g141966	A0A2K3E4D6	Cre02.g141966.t2.1	2.7.10.2
Cre02.g141966	A0A2K3E4B5	Cre02.g141966.t3.1	2.7.11.1
Cre02.g141966	A0A2K3E4B5	Cre02.g141966.t3.1	2.7.10.2
Cre02.g141966	A0A2K3E4B3	Cre02.g141966.t4.1	2.7.11.1
Cre02.g141966	A0A2K3E4B3	Cre02.g141966.t4.1	2.7.10.2
Cre02.g141146	A0A2K3E459	Cre02.g141146.t1.1	
Cre02.g143150	A0A2K3E410	Cre02.g143150.t1.1	
Cre02.g147650	A0A2K3E3M9	Cre02.g147650.t1.2	5.3.1.8
Cre02.g079300	A8IAJ1	Cre02.g079300.t1.2	3.6.4.6
Cre02.g081850	A0A2K3E0L6	Cre02.g081850.t1.1	
Cre02.g141846	A8JDI7	Cre02.g141846.t1.1	3.6.1.8
Cre02.g143627	A0A2K3E4Q2	Cre02.g143627.t1.1	
Cre02.g115150	A8I2T2	Cre02.g115150.t1.1	
Cre02.g115150	A0A2K3E386	Cre02.g115150.t2.1	
Cre02.g089237	A0A2K3E150	Cre02.g089237.t1.1	3.4.17.20
Cre02.g095950	A0A2K3E1Y7	Cre02.g095950.t1.1	
Cre02.g085279	A0A2K3E0T9	Cre02.g085279.t1.1	
Cre02.g144004	A0A2K3E3V7	Cre02.g144004.t1.1	3.1.1.5
Cre02.g101250	A0A2K3E2A6	Cre02.g101250.t1.2	
Cre02.g102800	A0A2K3E2E7	Cre02.g102800.t1.2	
Cre02.g111950	A0A2K3E316	Cre02.g111950.t1.1	2.7.12.1
Cre02.g118600	A8JGS6	Cre02.g118600.t1.2	3.6.5.6
Cre02.g109450	A0A2K3E2T2	Cre02.g109450.t1.1	
Cre02.g141446	A0A2K3E491	Cre02.g141446.t1.1	
Cre02.g109850	A0A2K3E2U4	Cre02.g109850.t1.1	2.4.1.198
Cre02.g119300	A0A2K3E3J5	Cre02.g119300.t1.2	
Cre02.g083900	A0A2K3E0R8	Cre02.g083900.t1.1	
Cre02.g083900	A0A2K3E0R0	Cre02.g083900.t2.1	
Cre02.g073450	A0A2K3DZY7	Cre02.g073450.t1.1	
Cre02.g093650	A8I9I9	Cre02.g093650.t1.2	
Cre02.g117376	A0A2K3E3E2	Cre02.g117376.t1.1	3.1.4.46
Cre02.g095089	A8JEL2	Cre02.g095089.t1.1	3.6.1.19
Cre02.g095131	A0A2K3E1T1	Cre02.g095131.t1.1	
Cre02.g082852		Cre02.g082852.t1.1	
Cre02.g142600	A0A2K3E409	Cre02.g142600.t1.1	
Cre02.g095105	A8JEJ9	Cre02.g095105.t1.1	
Cre02.g088050	A0A2K3E136	Cre02.g088050.t1.2	3.1.26.5
Cre02.g095147	A0A2K3E1V4	Cre02.g095147.t1.1	2.4.1.132
Cre02.g095147	A0A2K3E1V4	Cre02.g095147.t1.1	2.4.1.257
Cre02.g110450	A8I3E4	Cre02.g110450.t1.2	
Cre02.g082250	A8I826	Cre02.g082250.t1.1	2.7.1.39
Cre02.g110850	A0A2K3E2Y3	Cre02.g110850.t1.2	2.7.11.1
Cre02.g105851	A0A2K3E2K2	Cre02.g105851.t1.1	
Cre02.g078858	A0A2K3E0E4	Cre02.g078858.t1.1	
Cre02.g106500	A8I408	Cre02.g106500.t1.2	
Cre02.g146100	A0A2K3E3R6	Cre02.g146100.t1.1	
Cre02.g083259	A0A2K3E0Q1	Cre02.g083259.t1.2	
Cre02.g141286	A0A2K3E472	Cre02.g141286.t1.1	2.7.7.49
Cre02.g141286	A0A2K3E472	Cre02.g141286.t1.1	2.7.7.7
Cre02.g141286	A0A2K3E472	Cre02.g141286.t1.1	3.1.26.4
Cre02.g141286	A0A2K3E495	Cre02.g141286.t2.1	
Cre02.g141286	A0A2K3E485	Cre02.g141286.t3.1	
Cre02.g107100	A0A2K3E2Q1	Cre02.g107100.t1.1	
Cre02.g079500	A0A2K3E0G9	Cre02.g079500.t1.1	2.7.11.1
Cre02.g090600	A0A2K3E172	Cre02.g090600.t1.2	
Cre02.g146450	A0A2K3E3R2	Cre02.g146450.t1.1	4.6.1.2
Cre02.g076500	A8IA54	Cre02.g076500.t1.2	
Cre02.g092700	A8I9E8	Cre02.g092700.t1.2	
Cre02.g092700	A0A2K3E1C3	Cre02.g092700.t1.2	
Cre02.g145100	A0A2K3E3U6	Cre02.g145100.t1.1	3.6.3.8
Cre02.g108000	A0A2K3E2U0	Cre02.g108000.t1.1	2.7.11.1
Cre02.g108000	A0A2K3E2R9	Cre02.g108000.t2.1	2.7.11.1
Cre02.g102150	A8I4P7	Cre02.g102150.t1.1	
Cre02.g095038	A0A2K3E1I2	Cre02.g095038.t1.1	
Cre02.g086300	A0A2K3E0X8	Cre02.g086300.t1.1	
Cre02.g086300	A0A2K3E0X9	Cre02.g086300.t2.1	
Cre02.g110750	A0A2K3E2Y8	Cre02.g110750.t1.2	
Cre02.g095144	A0A2K3E1W1	Cre02.g095144.t1.1	
Cre02.g111029	A0A2K3E2W8	Cre02.g111029.t1.2	
Cre02.g095033	A0A2K3E1I9	Cre02.g095033.t1.1	
Cre02.g141026	A0A2K3E449	Cre02.g141026.t1.1	
Cre02.g100100	A0A2K3E275	Cre02.g100100.t1.1	
Cre02.g091050	A8I980	Cre02.g091050.t1.2	4.2.1.24
Cre02.g079200	A0A0I9QPW6	Cre02.g079200.t1.2	
Cre02.g092284	A0A2K3E1C4	Cre02.g092284.t1.1	1.13.11.19
Cre02.g092284	A0A2K3E1E6	Cre02.g092284.t2.1	1.13.11.19
Cre02.g115226	A0A2K3E394	Cre02.g115226.t1.1	
Cre02.g116050	A0A2K3E3B0	Cre02.g116050.t1.1	
Cre02.g140900	A0A2K3E441	Cre02.g140900.t1.1	
Cre02.g118450	A0A2K3E3H0	Cre02.g118450.t1.1	
Cre02.g074800	A0A2K3E027	Cre02.g074800.t1.1	4.6.1.2
Cre02.g074800	A0A2K3E027	Cre02.g074800.t2.1	4.6.1.2
Cre02.g098200	A0A2K3E253	Cre02.g098200.t1.1	
Cre02.g092800	A8I9F3	Cre02.g092800.t1.2	
Cre02.g095097	A8JEK6	Cre02.g095097.t1.1	5.2.1.8
Cre02.g095097	A0A2K3E1Q7	Cre02.g095097.t2.1	5.2.1.8
Cre02.g076987	A0A2K3E095	Cre02.g076987.t1.1	
Cre02.g117950	A8JGT8	Cre02.g117950.t1.1	
Cre02.g116550	A0A2K3E3C2	Cre02.g116550.t1.2	1.3.1.38
Cre02.g100633	A0A2K3E292	Cre02.g100633.t1.1	
Cre02.g108350	A0A2K3E2T6	Cre02.g108350.t1.2	
Cre02.g143300	A0A2K3E416	Cre02.g143300.t1.2	
Cre02.g144252	A0A2K3E411	Cre02.g144252.t1.1	
Cre02.g100400	A0A2K3E2A5	Cre02.g100400.t1.2	
Cre02.g092650	A8I9E5	Cre02.g092650.t1.1	
Cre02.g097050	A0A2K3E207	Cre02.g097050.t1.2	
Cre02.g076000	A0A2K3E058	Cre02.g076000.t1.2	2.7.11.1
Cre02.g089150	A0A2K3E143	Cre02.g089150.t1.1	
Cre02.g114350	A0A2K3E374	Cre02.g114350.t1.2	
Cre02.g105450	A0A2K3E2J7	Cre02.g105450.t1.1	
Cre02.g090100	A0A2K3E164	Cre02.g090100.t1.2	2.3.1.225
Cre02.g079550	A0A2K3E0G2	Cre02.g079550.t1.2	3.6.5.5
Cre02.g094200	A0A2K3E1H1	Cre02.g094200.t1.1	
Cre02.g095099	A0A2K3E1Q6	Cre02.g095099.t1.1	2.7.11.22
Cre02.g142602	A0A2K3E414	Cre02.g142602.t1.1	
Cre02.g142602	A0A2K3E433	Cre02.g142602.t2.1	
Cre02.g109300	A0A2K3E2V1	Cre02.g109300.t1.2	
Cre02.g113750	A0A2K3E358	Cre02.g113750.t1.1	
Cre02.g102050	A0A2K3E2D1	Cre02.g102050.t1.1	
Cre02.g074720	A0A2K3E025	Cre02.g074720.t1.1	
Cre02.g145602	A0A2K3E3T5	Cre02.g145602.t1.1	
Cre02.g082900	A0A2K3E0N7	Cre02.g082900.t1.1	
Cre02.g102850	A0A2K3E2F2	Cre02.g102850.t1.1	
Cre02.g141326	A0A2K3E498	Cre02.g141326.t1.1	
Cre02.g112600	A0A2K3E328	Cre02.g112600.t1.2	
Cre02.g143387	A0A2K3E4K7	Cre02.g143387.t1.1	
Cre02.g094426	A0A2K3E1D5	Cre02.g094426.t1.1	
Cre02.g116300	A8I2N9	Cre02.g116300.t1.2	
Cre02.g119800	A0A2K3E3J8	Cre02.g119800.t1.1	
Cre02.g080150	A0A2K3E0I7	Cre02.g080150.t1.1	
Cre02.g114050	A0A2K3E363	Cre02.g114050.t1.1	
Cre02.g084200	A0A2K3E0R4	Cre02.g084200.t1.2	
Cre02.g142406	A0A2K3E4E4	Cre02.g142406.t1.1	
Cre02.g145900	A8J0X1	Cre02.g145900.t1.2	
Cre02.g080200	A8IAN1	Cre02.g080200.t1.2	2.2.1.1
Cre02.g111600	A0A2K3E320	Cre02.g111600.t1.2	
Cre02.g111350	A0A2K3E2Y0	Cre02.g111350.t1.2	
Cre02.g089450	A0A2K3E152	Cre02.g089450.t1.2	
Cre02.g079000		Cre02.g079000.t1.2	
Cre02.g081400	A0A2K3E0J2	Cre02.g081400.t1.2	2.6.1.42
Cre02.g081400	A0A2K3E0J2	Cre02.g081400.t1.2	2.6.1.88
Cre02.g080450	A0A2K3E0I5	Cre02.g080450.t1.2	
Cre02.g107500	A0A2K3E2Q8	Cre02.g107500.t1.2	
Cre02.g104700	A0A2K3E2I2	Cre02.g104700.t1.2	
Cre02.g097850	A0A2K3E203	Cre02.g097850.t1.1	
Cre02.g142353	A0A2K3E439	Cre02.g142353.t1.1	
Cre02.g144600	A0A2K3E3X0	Cre02.g144600.t1.1	
Cre02.g095091	A0A2K3E1Q0	Cre02.g095091.t1.1	
Cre02.g106050	A0A2K3E2N6	Cre02.g106050.t1.2	
Cre02.g145950	A0A2K3E3Q2	Cre02.g145950.t1.2	
Cre02.g074200	A0A2K3E008	Cre02.g074200.t1.2	
Cre02.g109050	A0A2K3E2S5	Cre02.g109050.t1.2	
Cre02.g095750	A0A2K3E1U5	Cre02.g095750.t1.2	1.14.13.90
Cre02.g146900	A0A2K3E3Q7	Cre02.g146900.t1.1	
Cre02.g078050	A0A2K3E0B1	Cre02.g078050.t1.2	
Cre02.g143187	A0A2K3E4P9	Cre02.g143187.t1.1	
Cre02.g093017	A0A2K3E1D9	Cre02.g093017.t1.1	
Cre02.g081200	A0A2K3E0J3	Cre02.g081200.t1.2	
Cre02.g143858	A0A2K3E3X3	Cre02.g143858.t1.2	
Cre02.g115750	A0A2K3E3A5	Cre02.g115750.t1.1	3.1.4.46
Cre02.g142400	A0A2K3E481	Cre02.g142400.t1.1	
Cre02.g093975	A0A2K3E1C6	Cre02.g093975.t1.1	
Cre02.g093975	A0A2K3E1G4	Cre02.g093975.t2.1	
Cre02.g093975	A0A2K3E1G9	Cre02.g093975.t3.1	
Cre02.g086600	A8I8N5	Cre02.g086600.t1.2	
Cre02.g099879	A0A2K3E274	Cre02.g099879.t1.2	
Cre02.g119651	A0A2K3E3K2	Cre02.g119651.t1.2	2.4.1.229
Cre02.g141700	A0A2K3E450	Cre02.g141700.t1.1	
Cre02.g104450	A0A2K3E2K0	Cre02.g104450.t1.1	2.7.11.1
Cre02.g104450	A0A2K3E2K1	Cre02.g104450.t2.1	2.7.11.1
Cre02.g098900	A0A2K3E259	Cre02.g098900.t1.1	
Cre02.g076625	A0A2K3E075	Cre02.g076625.t1.1	
Cre02.g098800	A0A2K3E246	Cre02.g098800.t1.2	
Cre02.g081550	A8I7Y8	Cre02.g081550.t1.2	2.7.4.3
Cre02.g073900	A8I9T9	Cre02.g073900.t1.1	1.13.11.70
Cre02.g073900	A8I9T9	Cre02.g073900.t1.1	1.13.11.69
Cre02.g143247	A8JIS1	Cre02.g143247.t1.1	
Cre02.g099800	A0A2K3E286	Cre02.g099800.t1.1	
Cre02.g145200	A0A2K3E3Y6	Cre02.g145200.t1.1	4.1.1.9
Cre02.g091300	A0A2K3E195	Cre02.g091300.t1.1	
Cre02.g104800	A0A2K3E2K9	Cre02.g104800.t1.1	
Cre02.g075301	A0A2K3E062	Cre02.g075301.t1.1	
Cre02.g117550	A8JGU6	Cre02.g117550.t1.2	
Cre02.g097300	A0A2K3E1Z5	Cre02.g097300.t1.1	
Cre02.g097300	A0A2K3E222	Cre02.g097300.t2.1	
Cre02.g113626	A0A2K3E360	Cre02.g113626.t1.1	
Cre02.g095130	A0A2K3E1V7	Cre02.g095130.t1.1	
Cre02.g142006	A0A2K3E4C7	Cre02.g142006.t1.1	
Cre02.g081100	A0A2K3E0J1	Cre02.g081100.t1.2	
Cre02.g110400	A8I3E7	Cre02.g110400.t1.2	
Cre02.g092250	A0A2K3E1B6	Cre02.g092250.t1.2	5.2.1.8
Cre02.g105600	A8I453	Cre02.g105600.t1.1	3.6.3.46
Cre02.g105600	A8I453	Cre02.g105600.t2.1	3.6.3.46
Cre02.g146850	A0A2K3E3N7	Cre02.g146850.t1.2	
Cre02.g095078	A0A2K3E1N5	Cre02.g095078.t1.1	
Cre02.g092983	A0A2K3E1D6	Cre02.g092983.t1.1	
Cre02.g077750	A0A2K3E094	Cre02.g077750.t1.2	
Cre02.g112250	A8I338	Cre02.g112250.t1.2	3.4.22.53
Cre02.g095600	A0A2K3E1Z9	Cre02.g095600.t1.2	
Cre02.g118850	A8JGS4	Cre02.g118850.t1.2	
Cre02.g074976	A0A2K3E035	Cre02.g074976.t1.1	
Cre02.g087400	A0A2K3E101	Cre02.g087400.t1.2	
Cre02.g141450	A0A2K3E455	Cre02.g141450.t1.2	6.3.2.19
Cre02.g102276	A0A2K3E2E0	Cre02.g102276.t2.1	
Cre02.g102276	A0A2K3E2E0	Cre02.g102276.t1.1	
Cre02.g144950	A0A2K3E3T3	Cre02.g144950.t1.1	
Cre02.g076900	Q695H0	Cre02.g076900.t1.1	2.7.11.11
Cre02.g101350	A8I4T2	Cre02.g101350.t1.2	
Cre02.g095083	A0A2K3E1R6	Cre02.g095083.t1.1	
Cre02.g101650	A0A2K3E2D3	Cre02.g101650.t1.1	
Cre02.g078700	A0A2K3E0C9	Cre02.g078700.t1.1	1.14.11.27
Cre02.g078450	A0A2K3E0E1	Cre02.g078450.t1.1	
Cre02.g094750	A0A2K3E1H3	Cre02.g094750.t1.2	
Cre02.g094750	A0A2K3E1H3	Cre02.g094750.t2.1	
Cre02.g083935	A0A2K3E0T5	Cre02.g083935.t1.2	
Cre02.g090950	A0A2K3E182	Cre02.g090950.t1.1	
Cre02.g143250	A0A2K3E3Z0	Cre02.g143250.t1.2	1.1.1.41
